Z1,Z2,Z3,Z4,Z5,Z6,Z7,Y2
1.934405148136874919e+00,1.049287560708674460e+00,-7.611118108908347946e-01,-2.705554445437119426e-01,1.187772512454718488e+00,1.581990884901782524e+00,7.695517497353003833e-01,2.000000000000000000e+00
7.849923114266061930e-01,6.286255608615036738e-01,5.707785958120235037e-01,1.819786827182712452e+00,9.199553922993992661e-01,-4.594856284231843002e-01,9.487639486122841914e-01,1.000000000000000000e+00
8.362761191961527452e-01,-4.024908723086190743e-01,2.305733796268030211e-01,2.031139858457742253e-02,5.249342032017111359e-01,6.516731786017549988e-01,7.179892646051658778e-01,2.000000000000000000e+00
1.457085026877017242e+00,2.055648188890604189e-01,8.053827972270213298e-01,8.099876899663912555e-01,6.389829530865489549e-01,3.269382924363296028e-01,6.265558674038291809e-01,1.000000000000000000e+00
1.293285569804610846e+00,3.128704788400376025e-01,-7.498645311551992432e-01,-7.604900112912443833e-01,9.675374897912361050e-01,6.172643639371804269e-01,9.319816195037544659e-01,2.000000000000000000e+00
6.464684367968104306e-01,-1.126025942331811136e-01,-9.970603815142564663e-02,-3.544610403897697770e-01,7.667549415468110086e-01,7.493887326747638022e-01,1.039500933714554876e+00,2.000000000000000000e+00
9.025306811545782404e-01,-6.981568826130291061e-02,4.083048443525802984e-01,6.965394285948381947e-01,7.538532593567128792e-01,-7.893241533715902869e-02,1.147925473128720508e+00,1.000000000000000000e+00
9.298706465822563771e-01,-2.640596972253776431e-01,1.295777244555740282e-01,-4.428577694800509557e-01,5.653289586588639004e-01,1.464770116672835520e-01,9.122877139608014385e-01,2.000000000000000000e+00
1.046719892852433054e+00,1.791943067834328440e-01,-1.780475453838710198e-01,2.565040449882111662e-01,9.856742393679647218e-01,1.350707064557053805e+00,1.732955206105930290e-01,2.000000000000000000e+00
1.177099160785410659e+00,5.551935037538665574e-01,-9.651327386501007410e-01,-3.366239518842383260e-01,8.708321949553390340e-01,1.027819369584732634e+00,7.159576115047552314e-01,2.000000000000000000e+00
8.412261762280410782e-01,-2.168837048059306660e-01,4.359184610251889413e-01,3.360178270166577219e-01,7.161369382113362825e-01,2.503792646185808435e-01,7.899355098983485979e-01,1.000000000000000000e+00
9.014000601508530552e-01,1.905575733406137950e-01,-6.479073354393265483e-01,-8.071210489127600418e-01,7.994897119645507644e-01,3.949811153436229572e-01,1.243820958751802097e+00,2.000000000000000000e+00
1.243013381944590101e+00,5.091751246703980494e-01,-5.182344010945272306e-01,-4.295945578903058171e-01,1.167463829756950178e+00,1.171911653093990147e+00,7.682165376170018156e-01,2.000000000000000000e+00
1.773364860315923996e+00,9.034367437101125109e-01,-8.164533235556303836e-01,-2.187157970792517059e-01,1.129086048212599724e+00,1.340761344859714876e+00,6.172200618281801221e-01,1.000000000000000000e+00
1.074435638218824929e+00,2.404793749492504379e-02,-5.601081621722237003e-03,4.609867595780750560e-01,7.900089962232412777e-01,9.481294478262242142e-01,3.802652623157892764e-01,1.000000000000000000e+00
3.260245617626331693e+00,1.282487135718391791e+00,9.511719989056981461e-01,1.569028313284768661e+00,9.803501707957229527e-01,2.833720536153260250e-01,4.760083508980096911e-01,1.000000000000000000e+00
1.987935376035044222e+00,5.319538805487696864e-01,4.712883680416246612e-01,8.761105788406563510e-01,6.511853154793462162e-01,7.276585079575721426e-01,2.819845596960328660e-01,1.000000000000000000e+00
1.352938020786430995e+00,2.828386733280022769e-01,6.581079859266221188e-01,1.270662927597661085e+00,5.342186299278760542e-01,-4.401616018579623812e-01,1.216568755332954055e+00,1.000000000000000000e+00
1.159458531444989671e+00,4.436993047138577118e-01,7.740263167368199859e-03,1.808391831042244768e-01,9.822190101501262482e-01,1.835981923544954375e+00,7.846786282642070898e-03,2.000000000000000000e+00
8.640001937401804444e-01,3.426894719288069435e-01,3.054893439264172450e-02,3.365374809006881907e-01,7.901243423549002554e-01,6.323139677092146638e-01,9.814616014459933702e-01,1.000000000000000000e+00
1.452617791746799947e+00,5.710146121252257512e-02,6.002185784696816295e-01,6.979756881076517594e-01,6.242972483614308565e-01,4.208878456231491261e-01,4.570646787984321557e-01,1.000000000000000000e+00
1.024558247682067380e+00,1.999706513261531315e-01,1.331793172467334863e-01,3.896103382584377162e-01,9.911929513544978088e-01,7.390310359915246430e-01,5.304873699673290366e-01,2.000000000000000000e+00
1.120038447817310878e+00,2.306979261556268979e-02,5.213337368639208158e-01,9.894045504186991247e-01,7.135412144782946609e-01,-6.681436564519873667e-01,1.245319529979250106e+00,1.000000000000000000e+00
8.378684476975687412e-01,3.728919008054543127e-01,-3.841891666164027885e-01,7.975370848860291462e-02,7.916632819056808046e-01,1.107481370730460490e+00,7.959449321463440974e-01,1.000000000000000000e+00
1.804386846098765762e+00,3.269842707325884557e-01,-6.208178303492335459e-01,-1.123077920293001464e+00,5.463942519401838727e-01,-6.057673287988685207e-02,6.836768225878449012e-01,2.000000000000000000e+00
1.516217855806889281e+00,2.889381365689474568e-01,5.483230341445983758e-01,7.537192962790180140e-01,6.309549642853509166e-01,5.445825851397082529e-01,4.935645344295029879e-01,1.000000000000000000e+00
1.394746446750809721e+00,2.161335538863314865e-01,6.689071645681829992e-01,1.552820054900251545e+00,3.062641652095814404e-01,-7.095894555767963130e-01,8.585796879154907746e-01,1.000000000000000000e+00
1.368392581386924434e+00,5.096853748105562021e-01,6.628378806214674235e-01,1.613245584097549479e+00,2.988451432410966224e-01,-7.616142607117651897e-01,8.371019810400911476e-01,1.000000000000000000e+00
1.824327633021705974e+00,8.163419480383263815e-01,6.045299359003655226e-01,1.501146540228512238e+00,9.264240381010395708e-01,-4.579521027137087863e-01,1.229774318731619243e+00,1.000000000000000000e+00
1.658317460784388020e+00,8.040146172985818129e-01,-6.056397210394601771e-01,-1.556277783469286469e-01,9.334544737325904951e-01,2.158818570292894368e+00,3.105347326827136156e-02,2.000000000000000000e+00
6.473364934965525341e-01,-2.010063143396185747e-01,-3.673691637985299074e-01,-5.869532181340009203e-01,8.843389836466215570e-01,6.356702443747054287e-01,1.224894901539109293e+00,2.000000000000000000e+00
2.019188323199090362e+00,6.899927254603701599e-01,4.587732050654758087e-01,1.265646953092095961e+00,1.061246354992358754e+00,1.795918767896192980e-01,9.654147508373631670e-01,1.000000000000000000e+00
1.500736626940818441e+00,3.653471786446181313e-01,6.555634372018332989e-01,9.757389405065974852e-01,5.796820192529934523e-01,-1.888841786950817281e-01,8.997455447826911978e-01,1.000000000000000000e+00
1.000648223351712884e+00,3.112816364261738467e-01,5.992523383119507940e-02,6.312695483928913998e-01,9.938790125062841874e-01,2.213864071459215044e-01,9.089442149315114516e-01,1.000000000000000000e+00
7.421318165049882731e-01,-1.459272261371966917e-01,1.031213722006432132e-01,-1.743455568404226885e-01,5.936047505375920963e-01,5.910079007977301346e-01,6.897708454022115632e-01,2.000000000000000000e+00
1.395908112718924121e+00,7.994780549205682263e-01,-5.625754617299356664e-01,3.115559606157034533e-01,1.072442200067860396e+00,1.597403819022759741e+00,8.057257705662577152e-01,1.000000000000000000e+00
1.937069103295042893e+00,9.298346114563493803e-01,-6.860132100008222711e-01,-2.457731670377828470e-01,9.959162051485050959e-01,1.559029995508687483e+00,3.543989019275232133e-01,2.000000000000000000e+00
1.671347861552447744e+00,6.378458400297202235e-01,6.816200899603219732e-01,1.611701027849204104e+00,6.310261413778233131e-01,-1.539533686499990894e-01,6.901666580319626432e-01,1.000000000000000000e+00
1.037795032920433291e+00,-3.499772303898627812e-01,1.309737692146406562e-01,-4.222244153840574721e-01,3.453740031677893785e-01,5.134487231108469940e-02,8.716073211440751312e-01,2.000000000000000000e+00
1.147831917056235440e+00,3.221343433930482503e-01,-3.870713528639704304e-01,-7.346097071703954207e-01,9.476291528172016143e-01,-1.292753561645992866e-02,1.116646973564803247e+00,2.000000000000000000e+00
1.157685488843170685e+00,5.284744383498722886e-01,4.615889195505464837e-01,1.671738795247886600e+00,5.209420598639540323e-01,-8.905183051172976816e-01,1.109358696048749149e+00,1.000000000000000000e+00
9.836657228975510536e-01,5.742467112889421132e-01,8.942716507042789420e-01,1.738113021509129830e+00,8.788851972785146627e-01,-3.595448335193200950e-01,1.028642727912306931e+00,1.000000000000000000e+00
2.844468135597017611e+00,1.391147251785753713e+00,-9.779726971933617730e-01,4.580116082776103381e-01,9.737369056616425045e-01,1.702645102060964533e+00,6.932989533170870189e-01,1.000000000000000000e+00
1.885197217917943702e+00,-3.110647010305391258e-01,-2.841614823842539828e-01,-1.155381659750067014e+00,-3.671158072498544866e-01,-5.233216866159758895e-01,4.612200111010774095e-01,2.000000000000000000e+00
2.002295485478402526e+00,4.794973764120635806e-01,-7.532042951731030556e-01,-9.945612353246181536e-01,5.699699134340296958e-01,-3.956986824075013898e-01,5.318231197939855548e-01,2.000000000000000000e+00
1.635393320767750014e+00,8.727679200847109353e-01,-7.954662488042059110e-01,-2.894735898799556395e-01,1.099175058799149562e+00,1.457915910941599780e+00,8.010140235864628977e-01,2.000000000000000000e+00
7.420424599197452675e-01,-2.196346741820628390e-01,1.930682292650838239e-01,4.301300784631348906e-01,5.694465083594102417e-01,3.152833408436386264e-01,1.084803318916157222e+00,1.000000000000000000e+00
8.521405677620068619e-01,-7.656134104680217822e-02,-4.065849316114398260e-01,-5.184663882399614954e-01,7.893673634495699254e-01,3.263686125924744608e-01,8.287439987716395118e-01,2.000000000000000000e+00
1.174431281350494460e+00,-2.116557246831376471e-01,-2.850324196802096477e-01,-8.327425511425479154e-01,4.197854806986073273e-01,-1.345074444117150270e-02,1.061971111152637537e+00,2.000000000000000000e+00
1.387535322284204842e+00,9.507106383906763769e-01,-9.825116312641157812e-01,3.447144337960670324e-01,1.067925049022310446e+00,1.128894516171370821e+00,1.267179028215266179e+00,1.000000000000000000e+00
1.419332754846256872e+00,1.734852452639617792e-01,3.303857300983303880e-01,8.621175346813712004e-01,6.902273385200947686e-01,-2.525881896417128680e-01,8.049385684514440698e-01,1.000000000000000000e+00
2.048226514311967339e+00,9.132485627608918355e-01,9.506650891003947113e-01,1.558325324914026977e+00,1.112177170922415304e+00,-2.072481621147548303e-01,8.768004232074252391e-01,1.000000000000000000e+00
1.071747585395810054e+00,-3.626459949272509142e-01,-3.577548912804706660e-02,-7.774456742431516965e-01,6.320161786338641674e-01,-2.546047496504679764e-01,1.164064705136511835e+00,2.000000000000000000e+00
7.795863701219774011e-01,-9.246420562722038050e-02,-2.297517686444161544e-01,-5.066076991465973123e-02,7.739594098706721326e-01,1.071702466732587844e+00,7.933530680555842540e-01,1.000000000000000000e+00
1.581843278541871678e+00,4.584873982211257193e-01,3.393215500815363050e-01,1.538096429137771892e+00,5.733716920242710735e-01,-8.603608194348999483e-02,6.964182997169936495e-01,1.000000000000000000e+00
1.186445791887370760e+00,-4.698280724651921481e-01,1.218983065283620881e-01,8.662222035185632163e-02,5.870739197889158767e-01,9.101376779678894691e-01,3.063478330327354393e-01,2.000000000000000000e+00
1.027795248196153421e+00,-4.625255843764722319e-01,-5.175056410525602502e-02,-1.928328474009208815e-01,5.685225565686881088e-01,6.263640846581333133e-01,6.899951725893747057e-01,2.000000000000000000e+00
5.971841434178011276e-01,-2.325181185120338279e-01,-1.384040072688677014e-01,-3.636226866793074164e-01,7.561625500205624295e-01,1.946217757040247243e-02,1.117946067367808993e+00,2.000000000000000000e+00
1.277119016831932630e+00,4.878361939424605831e-01,-5.261058046144739819e-02,3.357018116094683813e-01,1.177928123767072899e+00,1.256643328275218963e+00,5.337117904283820158e-01,1.000000000000000000e+00
1.216145675317099606e+00,1.967640123899399018e-01,-5.167164333743250459e-01,-9.377876663799028512e-01,5.947819560180096499e-01,8.586434499923284447e-02,1.109165261001438862e+00,1.000000000000000000e+00
8.510623357509634612e-01,8.717544115308998309e-01,8.165479816946845659e-01,2.028522806993135141e+00,8.634884259090324088e-01,3.902035002396557761e-01,5.550068078580119302e-01,1.000000000000000000e+00
9.355787658162473264e-01,5.460801983624030687e-01,8.070035046206069929e-01,1.823200782337447201e+00,4.239843005340183102e-01,-5.364838672927235708e-01,7.310535331226072353e-01,1.000000000000000000e+00
1.509991352524197472e+00,-4.361213790357868630e-02,-2.336083964679012137e-01,-9.493061940888489758e-01,8.219830636984018502e-02,-5.232717800805362085e-01,7.726897743546234931e-01,2.000000000000000000e+00
8.745727774115947817e-01,4.106745548012943337e-01,-7.966987970804462194e-02,4.451056200371925620e-01,7.752194418932738529e-01,5.907530320216005659e-01,1.077781060173724992e+00,1.000000000000000000e+00
1.716455607642828785e+00,1.929067191061008546e-01,-5.617586464619475084e-01,-1.188016325551753294e+00,4.402311084206669833e-01,-2.097579524879135127e-01,7.265340207839798836e-01,2.000000000000000000e+00
2.178767196117822991e+00,6.565264357406529472e-01,6.676536055487487520e-01,1.359440996114428035e+00,5.698336512953138255e-01,-4.802680032005882671e-01,6.867735141901900597e-01,1.000000000000000000e+00
8.140576917501628484e-01,7.351801544686840106e-01,6.104978901288142801e-01,1.869436255115370482e+00,8.033394751130140676e-01,-3.000710290595763885e-01,8.504350160022652316e-01,1.000000000000000000e+00
1.721930497798778603e+00,5.995679449661027727e-01,9.082084693264702580e-01,1.455247257589779242e+00,6.087837054175526674e-01,-1.800305896057976529e-01,9.355587250204729921e-01,1.000000000000000000e+00
1.917523679067785203e+00,6.557399197908261312e-01,6.363919932159272097e-01,1.246332452300914273e+00,4.909459773968469221e-01,-6.687589209315483174e-01,9.597723353572424898e-01,1.000000000000000000e+00
2.145644852281839210e+00,5.689948669170510342e-01,9.134106343701018371e-01,1.092085641366366433e+00,8.200972380178330745e-01,2.246264632907327696e-01,2.528429541839539718e-01,1.000000000000000000e+00
9.229247463261136541e-01,4.046272826984478321e-01,1.722798871209356708e-01,2.320261026149932349e-01,6.089074640747649259e-01,1.774917447150141880e+00,-6.674640835548621975e-01,1.000000000000000000e+00
1.137365641226183444e+00,4.403309197421622079e-01,-8.350565864043701936e-02,2.978658958156126246e-01,8.537572438359777305e-01,1.415433690732017080e+00,5.044842410407612832e-01,1.000000000000000000e+00
8.771840710612230918e-01,-4.276058300481082042e-01,1.000836819443240433e-01,-1.196737293955099091e-01,6.554607767417841568e-01,7.410568205556808952e-01,8.016492907101181453e-01,2.000000000000000000e+00
8.397017962731384566e-01,-1.741954482177731633e-01,-2.158458691214812930e-01,-2.857348599794524713e-01,9.052445287058170642e-01,9.893276662754372230e-01,8.144667458627969925e-01,2.000000000000000000e+00
9.208257060292307505e-01,-8.832675012833159089e-02,1.089788985812671918e-01,3.055843419925866611e-01,6.321438700533594801e-01,7.478396155644724264e-01,5.323092545727080571e-01,2.000000000000000000e+00
1.149586683981055124e+00,-1.236281708808334989e-01,-4.673640693390279655e-01,-9.406639998396082447e-01,4.584186426374017853e-01,-4.795138263583742511e-03,1.105190217271277753e+00,2.000000000000000000e+00
7.771289202679230179e-01,4.808654650799922825e-01,-4.063053467374313499e-01,4.105777589963621743e-02,1.117855839485557112e+00,1.094388500528531427e+00,9.863068087954942609e-01,1.000000000000000000e+00
1.216049832383752083e+00,6.226699201347423163e-01,-8.635085160657705039e-01,-6.736231430400979603e-01,1.068318591044971289e+00,8.173946779360029558e-01,1.124916798379056448e+00,2.000000000000000000e+00
1.530254040212728706e+00,7.016965587054774245e-01,-5.337803908130789310e-01,-5.702556511981460297e-02,8.218679318973876047e-01,1.824001858733272918e+00,2.698716066199175478e-01,2.000000000000000000e+00
7.764598785219252175e-01,-1.432472708347549417e-01,9.332318287701957260e-02,-1.226383143325208980e-01,1.040027106063943663e+00,7.473041573482994693e-01,8.231682682162222431e-01,2.000000000000000000e+00
1.428451463889945705e+00,4.802166674491757936e-01,9.585724621805029599e-01,1.659373515948047828e+00,7.891121447468294470e-01,-7.756578851168138833e-02,5.596736412467505639e-01,1.000000000000000000e+00
1.717955907084032896e+00,5.225121050323799921e-02,7.033764435962761574e-01,1.029082709730783751e+00,4.105206646258779957e-01,-1.933347264424522538e-01,6.591659475366653531e-01,1.000000000000000000e+00
2.067138302348601187e+00,7.375735058468850802e-01,6.815009938675249401e-01,1.508038282440167688e+00,9.638231464859348119e-01,-4.019297219290829393e-02,6.777315335994543721e-01,1.000000000000000000e+00
8.547767378063947374e-01,3.583799191763468728e-01,-5.629685893029234833e-02,6.013772019282200842e-01,8.766484055059613478e-01,6.914291258666905859e-01,1.093089179768637953e+00,1.000000000000000000e+00
1.056174882125797243e+00,-3.844156073819723907e-02,3.957720411772644997e-01,4.601349085423567242e-01,7.870525057721522444e-01,1.212290236531839982e-01,6.535089362519832523e-01,1.000000000000000000e+00
1.409874736029667730e+00,3.672995246014595927e-01,9.540376771891434515e-02,6.799422121112150830e-01,6.862619460155310325e-01,9.964928327715393275e-01,4.526841610157422147e-01,1.000000000000000000e+00
1.589058241332569343e+00,2.171468809968654656e-01,6.602633090375471525e-01,8.383109740396005316e-01,4.570548090242088635e-01,3.952200926678194892e-01,3.192547359357110759e-01,1.000000000000000000e+00
1.505582805621501929e+00,3.223201212270894178e-01,-7.970736706460850307e-01,-9.764893518295104657e-01,7.586979970489091674e-01,3.585147601755128699e-02,9.965744317742701863e-01,2.000000000000000000e+00
1.173369104189968093e+00,4.371113028418138757e-01,-4.230517712367929395e-01,1.488285583307043525e-01,1.044087973383135415e+00,1.749032385494311281e+00,6.366060711030119279e-02,2.000000000000000000e+00
1.189729238712162296e+00,-1.096536369526346366e-01,3.705558221866742663e-01,8.804590013626608647e-01,6.059448229307136113e-01,-2.693593102895351366e-01,9.858802469881619013e-01,1.000000000000000000e+00
2.079255334040388981e+00,8.996057716031279350e-01,-7.782456694463861790e-01,-7.094143498933899172e-01,7.232173000945326669e-01,1.367689051368565334e+00,7.236097433036007276e-01,2.000000000000000000e+00
1.249826875934529902e+00,5.195403587647734467e-01,6.005824372333270489e-01,1.608229807312287818e+00,5.179610591088059657e-01,-8.127383734030639850e-01,1.016156607266023970e+00,1.000000000000000000e+00
7.671374736849037035e-01,9.840854925551050236e-01,8.108643097717180837e-01,2.153337832490027637e+00,9.912517113113814560e-01,3.519776114980854853e-02,5.229182074303763139e-01,1.000000000000000000e+00
6.885457136714854265e-01,2.637186296349360720e-02,-4.796615210332344503e-02,3.659406422054332642e-01,7.678388019888437999e-01,4.607238409862427497e-01,9.636692240035100721e-01,1.000000000000000000e+00
2.631770320699109877e+00,1.245237290859582568e+00,-8.827011398140820475e-01,-1.392612274574787090e-01,9.349352790328985252e-01,2.068510351225649746e+00,2.054275996159272699e-01,2.000000000000000000e+00
1.972930043738491568e+00,1.044251112168216533e+00,-8.079869352517454750e-01,-2.025252832345477705e-01,1.009752457629573108e+00,2.020944412890488540e+00,3.498875304688290888e-01,1.000000000000000000e+00
1.095067175984796082e+00,3.898567426426881588e-01,1.361026890514391852e-01,4.650813685269253872e-01,9.990531478981375946e-01,6.554982761331235031e-01,7.647537932520707127e-01,1.000000000000000000e+00
8.002809273406759072e-01,7.848976735505210911e-01,8.269419422482628956e-01,1.834758849282620119e+00,9.523730209262118995e-01,-1.649085628778647061e-01,1.077418312910795484e+00,1.000000000000000000e+00
2.079340745836537607e+00,1.037452354416575906e+00,-8.490569581052713755e-01,-4.653771000422712856e-02,9.644473473891670423e-01,1.710956039651332361e+00,4.097083833484330695e-01,2.000000000000000000e+00
1.106351873978663303e+00,2.853832365866718068e-01,-4.941961821004041688e-01,-4.359911214780928246e-01,1.078159648782766711e+00,5.333180987035860410e-01,7.369384637428866291e-01,2.000000000000000000e+00
1.537784807608565396e+00,1.177796617404215818e+00,8.930163645057227484e-01,2.076584370943457714e+00,8.395011095141811097e-01,3.149027593380896439e-01,1.476913736263675281e-01,1.000000000000000000e+00
1.118403913719617782e+00,-4.691376938762942261e-02,4.920862036189401767e-01,4.362180231349371828e-01,6.118023344759351279e-01,9.065215085029585396e-01,3.681954199428002505e-01,2.000000000000000000e+00
1.312965461287861402e+00,-2.397330175560229704e-01,-2.272653971035432097e-01,-6.475036399388273134e-01,9.031299078772218880e-02,-3.551286269196149425e-01,6.796904610287832771e-01,2.000000000000000000e+00
5.738370816761775295e-01,1.777612464468570630e-01,-9.572820662560577176e-02,-2.315842274672877121e-01,8.992670574369368008e-01,7.144010575330854707e-01,1.112760256092426125e+00,2.000000000000000000e+00
1.540030597977452897e+00,3.138718898213923025e-01,1.450425372466566110e-01,7.440802515891553615e-01,8.793124374541660959e-01,3.208258579611263372e-01,6.093921583777943685e-01,2.000000000000000000e+00
1.765642602181177079e+00,-2.748140403218399808e-01,-4.520157821364045869e-01,-1.530619288133217015e+00,-1.039380610214424072e+00,-1.550378419982841649e+00,-1.798597644665900774e-01,2.000000000000000000e+00
8.323276878713640192e-01,2.152555359025990489e-01,-3.251781023468880427e-01,-4.412008603191606149e-01,8.063817080844777330e-01,7.205166720915626710e-01,9.035210026798154992e-01,2.000000000000000000e+00
1.651226138321461701e+00,6.699006959685497309e-01,9.999611929798752907e-01,1.607571343068380898e+00,5.193477830884545288e-01,-3.362521564642476646e-01,7.286683818156461934e-01,1.000000000000000000e+00
1.868951203119475268e+00,7.962457612990470057e-02,-6.308376703288316456e-01,-1.188815324036747167e+00,-6.163353637997138756e-01,-8.532071693716032357e-01,3.510736718596565442e-01,2.000000000000000000e+00
1.419940634665671553e+00,-3.924842688033550187e-01,-1.009124987443006383e-01,-7.117887900773393062e-01,1.517525738941512548e-01,-1.342838238500558001e-01,8.142404160728512474e-01,1.000000000000000000e+00
1.965373589252288777e+00,2.507903991682728928e-01,-6.594903806587431028e-01,-1.086307751680068545e+00,-3.011354272956626721e-01,-6.396414571546167327e-01,2.586302771794132260e-01,2.000000000000000000e+00
1.253234697448939894e+00,4.132077901406300269e-01,5.018816990447927395e-03,2.170478041076921438e-01,1.136762078515820784e+00,1.394608784029300441e+00,3.055118316961712432e-01,1.000000000000000000e+00
1.380027654239808665e+00,4.622399444995299866e-01,-2.525612286631790937e-01,4.317901624902426017e-01,9.976222594035080160e-01,1.163961004192182180e+00,4.711671684922136283e-01,1.000000000000000000e+00
2.460685176806179264e+00,7.939580767636736924e-01,8.286218809646028749e-01,1.248098538237595090e+00,8.391638386288633455e-01,-3.767267557883492435e-01,6.794507484602709813e-01,1.000000000000000000e+00
2.186275939947754043e+00,7.323679631522851396e-01,5.677776113134456182e-01,1.453937147748568304e+00,7.358761384905970759e-01,-5.567220742236834718e-01,7.213347467563799853e-01,1.000000000000000000e+00
1.539556322777898112e+00,4.428616972885187630e-01,-8.260970635999416167e-01,-1.019746522646570508e+00,9.139188084363981668e-01,4.516068487531484377e-01,9.841298793922613752e-01,2.000000000000000000e+00
