Z1,Z2,Z3,Z4,Z5,Z6,Z7,Y2
2.089449075159978353e+00,6.087040068803721837e-01,8.845119452945902072e-01,1.172837611198700669e+00,8.165069743061459384e-01,1.671340366616758111e-02,6.645205566919505369e-01,1.000000000000000000e+00
9.913904408048757055e-01,-1.925608400032489953e-01,4.898905955399208700e-01,3.125878100138312909e-01,6.797273641016532419e-01,4.076229006954954492e-01,6.838907970067338304e-01,2.000000000000000000e+00
1.248748070418862710e+00,4.962655624561654877e-01,-4.655791084790159573e-01,1.375994479190625897e-01,8.414517444258522438e-01,1.802269308349069732e+00,2.763221340022278261e-01,1.000000000000000000e+00
1.224849505728759613e+00,5.298932771611114534e-01,-2.762742443422374627e-01,-2.098129013678312615e-01,9.659415768210064535e-01,1.722925427831333511e+00,-1.047028940604123465e-01,1.000000000000000000e+00
6.361396033903167213e-01,-2.102794237657538423e-01,5.280777114563406371e-02,-1.493204186599236816e-01,9.949796857181840704e-01,4.315442729641812969e-01,9.782164976983578342e-01,1.000000000000000000e+00
7.086789669522607360e-01,-4.480133665969825429e-01,9.376994212270317597e-02,-2.371902954918710116e-01,2.627917379619232330e-01,7.176767484714130507e-02,9.902274877266508124e-01,1.000000000000000000e+00
1.538613128005430486e+00,6.216718493545766444e-01,-4.826593520327455700e-01,-6.987763193557731123e-01,1.176505578682043751e+00,8.767663321338009519e-01,8.378197667913682700e-01,2.000000000000000000e+00
7.840507120997445289e-01,3.876474683894638451e-01,-6.507273054937150469e-01,-1.298929619891836529e-01,8.536138902731935652e-01,1.640071026607195392e+00,8.164548013638006640e-01,2.000000000000000000e+00
9.224988548336759964e-01,4.725005841295821796e-01,-2.785794849972096365e-01,-7.894818356721922115e-02,1.130960140830587157e+00,1.174192625816955271e+00,8.683849125124214474e-01,2.000000000000000000e+00
1.492913434252080451e+00,8.303163123040560034e-01,-7.196354694383633177e-01,-7.010039186034766612e-01,9.837173230708952110e-01,8.436387944196461763e-01,1.142153050907334544e+00,2.000000000000000000e+00
6.868794841095139381e-01,-3.945203720183483587e-03,-2.218426896966734230e-01,-4.653784740911580675e-01,8.574896290922350284e-01,2.624099568759942214e-01,1.020804340848189273e+00,2.000000000000000000e+00
7.866041640402368085e-01,-3.303397529369465069e-01,-5.622333170840998484e-02,1.362776627073114533e-02,9.065928875895858940e-01,5.086940146985129418e-01,8.891859541740456674e-01,1.000000000000000000e+00
2.650052890463979072e+00,1.110451827436754080e+00,9.376538460495607019e-01,1.543912100224562156e+00,7.886522678454943591e-01,-1.030423961803093036e-01,8.226504616040765105e-01,1.000000000000000000e+00
1.359123785796719552e+00,4.968290205572966078e-01,-7.088651009331219388e-01,-5.767313515903970123e-01,1.075405996745459447e+00,1.194675220963981932e+00,8.095408626081976866e-01,2.000000000000000000e+00
5.389287526072324974e-01,-4.117166889963513876e-01,2.850944353102002893e-02,-2.668180609058989350e-01,5.111248861992193637e-01,1.564792421324975313e-01,1.264479964769022580e+00,1.000000000000000000e+00
1.648846177120261824e+00,3.721777783539852447e-01,5.530365997913566645e-02,7.743798738507633450e-01,1.082963267523506801e+00,7.385007041968065788e-01,5.178331061020451376e-01,1.000000000000000000e+00
1.298829067416348959e+00,5.121455556655846175e-01,-3.895149678427729523e-01,-2.995059833240972247e-01,7.733849956684148985e-01,1.600496857717344623e+00,2.202582467920818632e-01,2.000000000000000000e+00
1.883655778645082046e+00,8.993445824320093207e-01,-6.806504876998442644e-01,-4.112009657547884833e-01,1.013520628583362448e+00,1.908223290744227363e+00,3.383946185455248834e-01,2.000000000000000000e+00
1.108734188174614888e+00,-1.328100314261053128e-01,1.938230518617709564e-01,7.255490842685565767e-01,7.967187433943785368e-01,1.715169815500149353e-01,9.068259094330783920e-01,1.000000000000000000e+00
1.671801589561274781e+00,4.613786486512141405e-01,-7.925423785621195094e-01,-8.646937625895426693e-01,6.037645099585234876e-01,-5.224340067177235536e-02,6.556433692780514466e-01,2.000000000000000000e+00
1.039445083284478821e+00,-2.938972883010596560e-01,1.359321770377974747e-01,2.676194850756185573e-01,6.175179398322208080e-01,9.463182082621880431e-01,5.465829308012741805e-01,2.000000000000000000e+00
1.099823075358967728e+00,1.704419003470790117e-01,-2.273872384262487500e-01,-6.942519299912710551e-01,6.809695924047300952e-01,6.842248417758367562e-02,8.715636759736331562e-01,2.000000000000000000e+00
1.451148578335807127e+00,5.152373693232641383e-01,-8.305559046660080380e-01,-6.063071970574627212e-01,1.118241909138995238e+00,1.251472103683320292e+00,6.629781186839620588e-01,2.000000000000000000e+00
9.128812657030087596e-01,3.061008003639295594e-01,1.239983542196305688e-01,1.522697621531552414e-01,9.502958515774004855e-01,8.775776899829179634e-01,7.195747617884526992e-01,2.000000000000000000e+00
9.108002218371584746e-01,-2.995922588179761870e-01,2.961433571049707503e-01,6.656176450466013694e-01,6.275788139901452567e-01,3.460048771887326291e-01,1.095139038298140299e+00,1.000000000000000000e+00
1.223752438546750643e+00,2.718939698565701613e-01,3.238678902292797535e-01,9.806913053195605023e-01,6.984309959891217279e-01,-4.700534695453657541e-01,1.251438129132329991e+00,1.000000000000000000e+00
1.301632400679272106e+00,6.220430202506399553e-01,-6.215143814079224782e-01,-1.251736502666831452e-01,1.144759257272888853e+00,1.841892894578078144e+00,6.250459901238543114e-01,2.000000000000000000e+00
1.793541955564307511e+00,1.280473698718549436e+00,9.082178908131970374e-01,2.068892370801286962e+00,7.185051941603582959e-01,5.565495245489875398e-01,1.527912671388297339e-01,1.000000000000000000e+00
2.120965024234248819e+00,1.006266022028784235e+00,-8.819510874606628636e-01,2.698863860974656248e-01,1.190209229669218605e+00,2.135579807436827071e+00,1.754282699546440283e-01,2.000000000000000000e+00
1.011811979609023471e+00,5.907191110735663386e-01,7.604124719553750911e-01,1.823609064588560758e+00,9.213331668979064526e-01,1.623462410680509560e-02,5.225854296590896064e-01,1.000000000000000000e+00
1.099182331317282380e+00,-6.597149528969009635e-02,5.675163215024936481e-01,4.246381865454854632e-01,6.138166391713635317e-01,1.094148920230014532e+00,-3.611626972560841309e-01,1.000000000000000000e+00
7.489648101983634731e-01,-9.056157363501182722e-03,-4.950451706367833271e-01,-5.256361939932162608e-01,1.030629097283663143e+00,7.450403939278876786e-01,1.130589204946570003e+00,1.000000000000000000e+00
1.162081212063209579e+00,1.107924631191751885e+00,8.541810450790550124e-01,2.175061227003378228e+00,8.779676345127773729e-01,5.314047890842037436e-01,4.144192741334301600e-02,1.000000000000000000e+00
9.046777206936278404e-01,1.295666427868699400e-01,-1.104987999344062555e-01,-4.563213708953218761e-01,1.116056360333436137e+00,1.104854609712752511e+00,7.758786316493708757e-01,2.000000000000000000e+00
1.964819219345192769e+00,-3.870493204187142600e-01,-2.456973324795688196e-01,-9.874176724490888457e-01,-9.504103019197005509e-01,-1.090209957857877443e+00,4.509473615362844523e-01,2.000000000000000000e+00
2.163370677767354699e+00,8.610331391095091824e-01,7.876469588875498751e-01,1.616558554298115125e+00,1.075026797208295415e+00,2.482495379425642135e-01,4.807254071612118151e-01,1.000000000000000000e+00
1.207055878819662587e+00,-1.169161419034772664e-01,5.081077393463340197e-01,6.838322952145334810e-01,4.543371855211105204e-01,2.630979953189915843e-01,7.427676145652606365e-01,1.000000000000000000e+00
1.290676689110680453e+00,6.773900661996797856e-01,5.489160324772581756e-01,1.684631739773703174e+00,7.796905985068045553e-01,-3.272976225708024156e-02,9.631139664989818439e-01,1.000000000000000000e+00
1.501143536975585668e+00,2.957179585410587563e-01,7.580970221066545278e-01,1.565390178733377269e+00,9.774368591761578573e-02,-6.193475436264046508e-01,7.076709224598962678e-01,1.000000000000000000e+00
1.194561160686764323e+00,3.413266230232436249e-01,-3.703536539955121221e-02,5.467665773579659660e-01,1.085844213777350964e+00,5.132103066089187537e-01,6.420917881574000896e-01,1.000000000000000000e+00
1.083861831513776242e+00,4.480832779560935397e-01,-3.941985498365467855e-01,-6.371205942611679607e-01,8.682516834632578728e-01,9.576283799315646883e-01,9.749430787629544959e-01,2.000000000000000000e+00
1.026565269548642911e+00,1.255997898632281451e-01,-1.141442535184329365e-01,-1.588696071550221578e-01,8.400484124561750088e-01,1.572724811247848020e+00,-2.056972263923437239e-02,2.000000000000000000e+00
1.042766146966249696e+00,-2.335476072917299084e-01,5.626569647933088447e-02,-4.874968118550072615e-01,8.483924514881034940e-01,4.439901167811508564e-01,8.475296171616835128e-01,1.000000000000000000e+00
1.120337816559731747e+00,-3.956271623869803689e-01,2.162892418111248549e-01,-3.819102510862903976e-02,5.425862333445401475e-01,9.376417399527010588e-01,3.850208847733194162e-01,2.000000000000000000e+00
1.125328491296324840e+00,-3.611810271687569407e-01,5.048994270430773312e-02,-4.514589499205972634e-01,8.502462839679914008e-01,6.596869333973078842e-01,7.357127141314139251e-01,2.000000000000000000e+00
2.412762686378409960e+00,7.659567678004248759e-01,9.559363068067798785e-01,1.399718536030620797e+00,9.298999702614676455e-01,2.267331601967980115e-01,3.007914039106741599e-01,1.000000000000000000e+00
1.075046248346486877e+00,-3.154840201007712008e-01,2.040797525157553860e-01,3.126537353557563570e-01,5.514557110614752844e-01,6.391190358644199820e-01,3.863154154851916044e-01,1.000000000000000000e+00
9.783206246093448799e-01,7.255056041565000058e-01,6.705919178430943539e-01,1.890114637046215185e+00,7.407720094250758169e-01,3.263081887804917258e-01,5.596860492815778354e-01,1.000000000000000000e+00
9.407231703004105272e-01,7.471224262849023301e-01,-8.292483229823350843e-01,-1.889127139208024442e-02,8.589222207114518559e-01,1.235517164296413561e+00,1.153571063170627964e+00,2.000000000000000000e+00
1.302482430790737666e+00,4.495003585310196059e-01,-2.341835693309723965e-02,6.822937246873798101e-01,7.899615671983160059e-01,5.318785284410287861e-01,8.093531534754108137e-01,1.000000000000000000e+00
2.580408597752348765e+00,9.705457009742050056e-01,8.006260316062279170e-01,1.386852769576629507e+00,1.015633977022531997e+00,-1.590982366813720184e-01,8.460611918917610996e-01,1.000000000000000000e+00
1.780309641978164770e+00,6.074246520921631198e-01,8.341117503282315937e-01,1.242189037105681404e+00,6.617639410480716800e-01,-6.513655973802736643e-01,1.148251733617227988e+00,1.000000000000000000e+00
1.780503039739655957e+00,1.427618609489170187e-01,-5.662329612692604819e-01,-1.027728868750383384e+00,-2.758403332780014205e-02,-7.144856599443263345e-01,5.247791346143001467e-01,2.000000000000000000e+00
1.865424834813937505e+00,-2.701800763271116068e-01,-1.987575109013723917e-01,-1.110957005683330223e+00,-7.253898219743541986e-01,-8.424957503373957657e-01,5.253908632531401057e-01,2.000000000000000000e+00
1.086451501835348887e+00,2.648119744460357139e-01,9.034431383092922374e-02,1.140569555304242755e-01,7.195395995640401221e-01,1.278463099310705786e+00,-4.506149184467872493e-03,2.000000000000000000e+00
7.241558298889447798e-01,-3.153824910065671228e-01,2.838443805310233437e-01,-1.047996191398078425e-01,5.648068205161660416e-01,2.168042431311125728e-01,8.088869011608024184e-01,1.000000000000000000e+00
1.175799198585828265e+00,-1.954517309985304430e-01,-5.273897138479699542e-02,-7.819840354146662120e-01,9.341558682450245010e-01,3.068701104910925848e-01,9.783101205982754900e-01,2.000000000000000000e+00
1.367506360313471170e+00,4.916878572032427064e-01,1.271482509308325959e-01,7.411248504863175990e-01,8.302033974291676000e-01,1.322203359686551227e-01,8.492050758938982646e-01,1.000000000000000000e+00
6.412083635315697361e-01,-1.474443045016141096e-01,1.785673081907570570e-01,-4.402035359686584659e-03,9.514072105124690149e-01,7.306697682599978538e-01,8.313154933853121875e-01,2.000000000000000000e+00
1.143305481609745655e+00,3.283931399926725003e-01,-3.728233525467099518e-01,-2.693801257014233896e-01,1.162461968613754060e+00,1.640796654297897117e+00,7.208520362209508425e-02,2.000000000000000000e+00
1.806736415375198135e+00,4.979969495908107557e-01,5.160371594377972659e-01,1.220842019592409677e+00,8.878044618478306838e-01,-6.924469823114753897e-02,9.269668877773533655e-01,1.000000000000000000e+00
2.376102571624015170e+00,6.574846527327633527e-01,7.143329739838601977e-01,1.282718264830899901e+00,9.824374290917505803e-01,2.614214672213525104e-01,3.791322148799778913e-01,1.000000000000000000e+00
1.091475700479547006e+00,3.380833333186957779e-01,-4.700416907149862489e-02,1.944885722731244937e-01,7.240165136003566815e-01,1.571468690877154462e+00,-3.944356299325172538e-02,1.000000000000000000e+00
1.815534391163533101e+00,3.121994135154722017e-01,7.262742955285392821e-01,8.509228765609851974e-01,6.931595090332380860e-01,4.835531008417196519e-01,2.026303793218738603e-01,1.000000000000000000e+00
1.282361912780767721e+00,-3.601686111553805691e-01,3.218287821322887154e-01,6.151565061702858328e-01,5.437537998436043907e-01,2.702736952047063435e-01,7.081867330065976240e-01,1.000000000000000000e+00
7.454900865899626305e-01,-1.889653937012837626e-01,1.009988484693014055e-01,-1.816318411382128462e-01,4.773209751452665017e-01,2.475675299980374389e-01,7.441215953940781835e-01,2.000000000000000000e+00
1.678450344645634695e+00,1.674736769277107573e-01,5.995885011316068880e-01,9.937638188516800808e-01,5.859555224216026481e-01,-1.102356306793505769e-01,6.325482457884989973e-01,1.000000000000000000e+00
1.167183613528471664e+00,4.010086313431773242e-01,-3.704483666039186662e-01,-5.391551684483917306e-01,9.903535850917866146e-01,1.078205974516321497e+00,6.231483437872468167e-01,2.000000000000000000e+00
2.661052520596010940e+00,1.279396910805554732e+00,-9.224938486473257537e-01,-1.512267032196337180e-01,1.087932322391082396e+00,2.280839154343281550e+00,3.100576485190456033e-01,2.000000000000000000e+00
4.492610007880786238e-01,8.350867656170199993e-01,6.166712738392712279e-01,2.100698390893410483e+00,1.070679848393422340e+00,1.300938827458141822e-01,8.623146022293017854e-01,1.000000000000000000e+00
1.582299055051137548e+00,9.528339975796423778e-02,5.921096578189481985e-01,1.110930853090203563e+00,2.336723374680887422e-01,-6.429287852469486308e-01,8.709015614156456753e-01,1.000000000000000000e+00
1.246023434282106601e+00,2.243378721622429073e-01,-4.401614666130546638e-01,-7.073782686925351726e-01,6.421302896559659690e-01,5.289680004613602771e-01,7.854708734476880672e-01,2.000000000000000000e+00
9.904595789467046663e-01,3.187351741578315356e-01,-8.912077213616598215e-02,4.415628832808665694e-01,9.794380437939852468e-01,8.031922092042342864e-01,8.352109094628679120e-01,2.000000000000000000e+00
1.174169848051634268e+00,5.017717760185200770e-01,-2.047017143580647236e-01,3.166395748519967857e-02,1.131985717405131764e+00,1.693086054275259045e+00,-3.400863139531999646e-02,2.000000000000000000e+00
1.167736049568885548e+00,9.962508187186888131e-01,9.068626672781596731e-01,1.914390992260696311e+00,8.456749280272334302e-01,-1.467169408466222347e-01,8.339906638667503591e-01,1.000000000000000000e+00
4.981942482159234520e-01,2.882978932653684767e-01,-3.006364795884393093e-01,5.079490152641757961e-02,9.513896462835317314e-01,9.059020271941918834e-01,1.045239942566277502e+00,2.000000000000000000e+00
1.074803015217140389e+00,4.183641512233613469e-01,-8.811466189147172390e-01,-7.557665083587110644e-01,7.563300173980076480e-01,6.593551094885773400e-01,1.236472255978938506e+00,1.000000000000000000e+00
1.319629823132529189e+00,6.387475283091348377e-01,-9.933014861949220897e-01,-1.237252716261851848e-01,1.053885582237589880e+00,1.951692512414938907e+00,4.248181873977278089e-01,1.000000000000000000e+00
1.380571092028308078e+00,5.240002077556685789e-01,2.232674414990380996e-01,4.886563195004086646e-01,8.349208831620942295e-01,9.932122178271985957e-01,6.076366224575402430e-01,1.000000000000000000e+00
1.190706423579690476e+00,-4.189023201785255224e-02,-3.092364089980574882e-01,-7.839201106612779801e-01,8.400863744005691025e-01,6.924780881930969745e-02,8.671338408018578470e-01,2.000000000000000000e+00
1.777342786892430304e+00,-4.222585560900225521e-01,-4.240987400932128004e-02,-8.715972325842300528e-01,-9.706081478686077180e-01,-1.045897236329480284e+00,2.076087012343195704e-01,2.000000000000000000e+00
1.785558056774495306e+00,1.276580635535646158e+00,9.658170451842196247e-01,2.346851709869022695e+00,7.861896500438531055e-01,1.057995100469726335e+00,-7.114722013140510892e-01,1.000000000000000000e+00
1.252270847819347832e+00,5.479360471957704926e-01,-6.100072789938872919e-01,-1.445968071503218599e-01,7.661838030336109995e-01,1.575938574113475710e+00,3.413227434696723406e-01,1.000000000000000000e+00
8.137336119080544883e-01,5.529882471464774296e-01,-3.514762669659505789e-01,1.812415106870242099e-01,1.076776921042340796e+00,1.044554515848055587e+00,1.011609003129577022e+00,1.000000000000000000e+00
2.002703452963864095e+00,1.291826193143176038e+00,9.535196014633475770e-01,1.989370179530505212e+00,9.886062758486835467e-01,3.975341590509164913e-01,1.058569025555268495e-01,1.000000000000000000e+00
9.554959415033971171e-01,1.271138696856597139e-01,4.230038187043794196e-01,4.406435915188048336e-01,7.622947033079501278e-01,5.773412618269684327e-01,7.871264629670673418e-01,1.000000000000000000e+00
1.428910941205734364e+00,9.305090212037525621e-02,5.093622155662793638e-01,9.549825246997757366e-01,1.693478652532521278e-01,-6.971938144587841446e-01,1.007610242298162539e+00,1.000000000000000000e+00
1.570523274446623763e+00,8.238625501194237755e-01,-8.405757668729167964e-01,-4.746816696683600068e-01,9.604446079001927039e-01,1.126946606890213420e+00,7.983829829764195196e-01,2.000000000000000000e+00
1.404849297331348668e+00,4.862908888300875310e-01,-9.691887046148146556e-01,-7.649526441851527414e-01,1.101098864371766739e+00,8.239875789298207742e-01,8.166978807364890791e-01,2.000000000000000000e+00
1.911563443551500097e+00,1.448567361060552061e-01,-6.630516904882999274e-01,-1.254466786992784577e+00,-1.140426179794329808e+00,-1.120316784193915893e+00,-3.925028418824994536e-01,2.000000000000000000e+00
1.313869270247220777e+00,5.005565277938262003e-01,-9.228635717239215275e-01,-7.044279860999126397e-01,8.200640671431236317e-01,5.262576526801391319e-01,1.050793150611797122e+00,2.000000000000000000e+00
1.316375180650375620e+00,-6.582880247496256110e-02,3.965168207448517279e-01,8.078166849065787636e-01,3.103852744882361070e-01,-3.172882532035682379e-01,7.623964375731521192e-01,1.000000000000000000e+00
1.436627342255608841e+00,3.174596236804175242e-01,1.296381249543636649e-01,1.046960192040685911e+00,5.875248768419217837e-01,-3.251101001356665465e-01,1.157605689793239856e+00,1.000000000000000000e+00
1.283991968984686149e+00,2.674184935742646152e-01,2.855570859144431761e-01,4.744274406072204187e-01,8.518763398447105617e-01,1.321662476110293749e+00,-7.988117137820782698e-02,1.000000000000000000e+00
9.888844935820351179e-01,3.405995110712117802e-01,-6.973160408408021205e-01,-6.916841102061049851e-01,1.017507957247621331e+00,5.054679876454344356e-01,1.049837508992101709e+00,2.000000000000000000e+00
1.163180595661529759e+00,1.631896377692941824e-01,2.977477579413512210e-02,3.649307910354376849e-01,7.884183725742169857e-01,1.024331441700659706e+00,4.238115081064164347e-01,1.000000000000000000e+00
7.885699315816488975e-01,7.837503895085640160e-01,8.036916806395892898e-01,1.977831709493560908e+00,6.419884124983975537e-01,1.384135739141351129e-01,4.460893871576009362e-01,1.000000000000000000e+00
9.375377974028777928e-01,1.750829921101412778e-01,-7.040638814531474665e-01,-7.425912219492717403e-01,7.208459692957408516e-01,2.731926172765627436e-01,1.099212229390940543e+00,2.000000000000000000e+00
1.620049543889578558e+00,2.962591189459931607e-01,5.997399453988208062e-01,1.199668064344866281e+00,3.797190260143030738e-01,-8.054372498560773419e-01,8.805872856428684781e-01,1.000000000000000000e+00
1.887637698787055340e+00,-2.720167490773592323e-02,-4.849440707654737448e-01,-1.125600548549282820e+00,-4.326381656743464310e-01,-6.963415161149678623e-01,3.249661151890465005e-01,2.000000000000000000e+00
1.306743637147857129e+00,4.051152881091724112e-02,6.488555068358838884e-01,9.110361998647664716e-01,1.555459341758604896e-01,-6.165465992391485628e-01,8.990743753510280767e-01,1.000000000000000000e+00
1.112562310613959049e+00,-2.555868149364171060e-02,2.759309689281790323e-01,7.795892264811725703e-01,1.412988494040834375e-01,-4.384908789107215266e-01,9.261227295526784919e-01,1.000000000000000000e+00
6.052305108150721757e-01,-3.180081815808662449e-01,-1.356990731761142932e-02,-1.926043891704298794e-02,4.091411254012852217e-01,2.778685312338421420e-01,9.236651857602382609e-01,1.000000000000000000e+00
8.486318352977640922e-01,2.837743940452177038e-01,-1.642024647396511661e-02,4.172175305145586210e-01,9.736084798265652873e-01,4.648133391335329545e-01,8.393371668931854934e-01,1.000000000000000000e+00
1.204325588166585526e+00,6.229947496507659555e-02,5.923220500179020576e-01,7.991945978891392688e-01,7.136462948637817272e-01,2.266017887882301185e-01,9.488437091782706556e-01,1.000000000000000000e+00
1.274136357250235108e+00,6.432012890758207480e-01,6.039482190746905399e-01,1.628302414231105999e+00,1.046516361302487486e+00,-3.829659634573194804e-01,1.068511759314701992e+00,1.000000000000000000e+00
8.616798572530119937e-01,6.920429802878622638e-01,-8.047944624679923553e-01,-2.878968400517188941e-01,7.192993883807750066e-01,1.078514245896890600e+00,1.196785935276351021e+00,2.000000000000000000e+00
