Z1,Z2,Z3,Z4,Z5,Z6,Z7,Y2
1.264512622775374240e+00,-4.639376531355299260e-02,5.357938004937656817e-01,4.943099641812098710e-01,7.319973308748068952e-01,8.037968446184374782e-01,1.352484214928530715e-01,0.000000000000000000e+00
2.087076356952034306e+00,2.345002069956847457e-01,-8.467815722696874214e-01,-1.254132658105047593e+00,-4.570767837270146572e-01,-7.508192284944713579e-01,1.304877980809498322e-02,0.000000000000000000e+00
1.499769715358896249e+00,3.088231354155377417e-01,3.718406131093141553e-01,9.274165227619561858e-01,6.643334711607726817e-01,3.270879097959035198e-01,7.446028116179443934e-01,0.000000000000000000e+00
1.206436224765488952e+00,3.350434925744631420e-01,-1.010343875432251348e-01,3.249704795764907783e-01,6.911833930762296685e-01,1.385268962395409087e+00,3.582102707402323727e-02,0.000000000000000000e+00
9.055557594491440154e-01,-2.701300473919641121e-01,3.678243102470550863e-01,5.301461922381600633e-01,3.044207119315820442e-01,-6.943635441454776291e-02,8.886884070020066861e-01,0.000000000000000000e+00
2.046920554221367539e+00,4.886954506270774212e-01,6.127047152955711340e-01,1.171348459928865493e+00,5.534052954669370639e-01,1.468955655865096799e-01,6.051985684779511709e-01,1.000000000000000000e+00
1.507401363087133239e+00,-4.301631439149378178e-02,6.166631363463448423e-01,7.048715324179437580e-01,5.267066321913561611e-01,5.285911778670283612e-01,1.790488291177241564e-01,0.000000000000000000e+00
9.395293914827510529e-01,9.692910930407966363e-01,8.428963773804156734e-01,2.018811753784932161e+00,8.042470350394015366e-01,-2.785096108185426411e-01,6.323504787554901085e-01,0.000000000000000000e+00
1.180941547399116276e+00,2.974544786293698007e-01,7.991660925485803979e-01,1.484012492918682202e+00,5.935604582459628187e-01,-9.629635602155383056e-01,1.184744155267298371e+00,0.000000000000000000e+00
1.243561842181776900e+00,7.297388230732305692e-01,-9.394605691495332422e-01,7.104696562764745149e-02,8.542869543457954906e-01,1.832126092996584577e+00,6.653329518649105934e-01,0.000000000000000000e+00
1.436978497886455042e+00,2.949613040242411999e-01,7.052739630086362066e-01,8.704349519162712934e-01,6.280818509204741940e-01,-9.079962479682929244e-03,8.889511141133384919e-01,0.000000000000000000e+00
9.325582607395377366e-01,5.395992470006610864e-02,1.179980293132569802e-01,-5.197856958894342405e-02,9.880034214973062445e-01,1.347184016399622930e+00,-9.197741782482329875e-02,0.000000000000000000e+00
1.671736804848272584e+00,4.411803143290136120e-01,3.301494172716061826e-01,7.565139056660872274e-01,7.620686094413318123e-01,6.510790854788551796e-01,3.249653983125285750e-01,0.000000000000000000e+00
1.172340010921701037e+00,-4.727135637009165503e-01,4.110026059299642931e-02,-6.253471468170170855e-01,8.141004113639291884e-01,3.142572875798572696e-01,9.185045318360844924e-01,0.000000000000000000e+00
1.753787988996002856e+00,5.246710447464393301e-01,8.862396042976099508e-01,1.527175529596580539e+00,7.924618349301578712e-01,-2.963567271020330907e-01,6.420846338027277334e-01,0.000000000000000000e+00
1.696755058854697573e+00,3.225124605343631101e-01,7.143125067385784899e-01,9.445538503299825139e-01,7.302325579461625971e-01,4.170025556819572654e-01,5.512834017364238726e-01,1.000000000000000000e+00
1.668521454412782656e+00,3.366753713677619331e-01,7.104791309212190598e-01,9.120676284475547346e-01,7.953733213434408533e-01,1.128601526833704072e-01,4.269290637406211730e-01,0.000000000000000000e+00
1.310744655098706746e+00,5.663144608336599939e-01,-9.399614306895900384e-01,-4.571372583002480949e-01,7.794108682775100494e-01,1.549462134809143521e+00,7.188662969446233397e-01,0.000000000000000000e+00
2.063392304857138537e+00,-4.346243673206041658e-01,-1.027861309468580675e-01,-1.023531110205075034e+00,-8.708237694735587731e-01,-1.194399575164528660e+00,3.721080542846457173e-01,0.000000000000000000e+00
1.690802568002031769e+00,3.950393514731528333e-01,4.461197505198555291e-01,1.488639075868513295e+00,-1.325600672672831160e-01,-1.087862032211912577e+00,8.192168680969507122e-01,1.000000000000000000e+00
1.706317320560260864e+00,3.301175108680231007e-01,5.781790901061849564e-01,1.463373476239595572e+00,-1.609382790996495560e-01,-1.087887665094354084e+00,5.989530705628205443e-01,0.000000000000000000e+00
1.287183082946963486e+00,6.936302575022882388e-01,-9.456473391512194571e-01,-1.465228071341362348e-02,1.053414177661630369e+00,2.042513731397418209e+00,5.452196526175290270e-01,0.000000000000000000e+00
1.170920134781913147e+00,1.916632264037072264e-01,3.710395247707747313e-01,8.190895286773931527e-01,6.356978751478020717e-01,-2.851209337498298302e-01,9.583952207413841684e-01,0.000000000000000000e+00
1.402466897877469698e+00,3.140603788065547963e-01,3.221776676239000992e-01,9.270678245528176653e-01,6.600951659692215756e-01,8.810930256958882101e-02,9.861229911828641725e-01,0.000000000000000000e+00
7.583990216219166358e-01,9.752530848561852261e-02,1.936674901355526224e-01,2.636521142406409446e-01,1.123150077498128674e+00,8.392894658669028951e-01,6.798545956116328615e-01,0.000000000000000000e+00
8.937162225768489066e-01,4.685261640062186039e-01,8.665771257152639073e-01,1.740478462620023370e+00,4.073163963942139643e-01,-8.402920320274611665e-01,1.038156505628795578e+00,0.000000000000000000e+00
1.782642060080899871e+00,7.000006912219813859e-01,6.675106943938582393e-01,1.397634348996223075e+00,1.022344969636503897e+00,-1.870132746557364722e-01,1.142376949897908833e+00,0.000000000000000000e+00
1.038689040262050778e+00,1.330498996773409048e-01,1.955066409160384211e-01,5.795507537201362025e-01,1.007471692049744627e+00,4.225583105154020469e-01,8.330153754919917830e-01,0.000000000000000000e+00
2.545829863942493443e+00,9.170862589823718380e-01,9.712789947330850993e-01,1.515397222660796128e+00,8.871890735761860380e-01,1.661184911461264235e-01,1.443617642597727069e-01,1.000000000000000000e+00
1.255017679470262770e+00,-3.350322357902210668e-02,2.858636975014179349e-01,7.984794063363357397e-01,5.665012564212399404e-01,2.025527930181362790e-01,8.908617977528185961e-01,1.000000000000000000e+00
1.445754145578715510e+00,5.562614357628891115e-01,-2.694662548112416456e-01,-3.454583128919055390e-01,9.083455337892690773e-01,1.774946904476162324e+00,2.114449525897826865e-01,0.000000000000000000e+00
7.134506344510018749e-01,2.525144997234585742e-01,-3.310517070726473055e-01,-3.361963217484146282e-01,7.363418105126648960e-01,6.039509781374557962e-01,9.563240029787397622e-01,0.000000000000000000e+00
1.485699125210427018e+00,2.679835015464149817e-01,3.433801639737910083e-01,7.644687325799754962e-01,1.027360704668331515e+00,6.918873244389276422e-01,4.461903549879968622e-01,0.000000000000000000e+00
1.523713718760236091e+00,3.334858404827871770e-01,4.697734814578369278e-01,9.257354784286349059e-01,7.839256720006226864e-01,1.406539223082146073e-01,7.203191704302294163e-01,0.000000000000000000e+00
1.969642325114370429e+00,4.072751007137445090e-01,-8.579048767391181940e-01,-1.079476119194116457e+00,8.599311097836617179e-01,1.908080738918872532e-01,5.079771499717962158e-01,0.000000000000000000e+00
9.459167822329309638e-01,1.887997833584884044e-01,-4.754765117283679121e-01,-5.430793544313754495e-01,9.155511574816099785e-01,9.271161441614587106e-01,9.346245004317512706e-01,0.000000000000000000e+00
1.565154748469193891e+00,7.034679670505371574e-01,-6.796609318094861685e-01,-3.055808355935087928e-01,1.098351746089379022e+00,1.944727234066855992e+00,3.528281440956527182e-01,0.000000000000000000e+00
2.046423608669650118e+00,4.321696145574599468e-01,8.382760493967007509e-01,1.223051429177262506e+00,5.724436660213112482e-01,-2.559846351656912544e-01,5.590703064128108579e-01,0.000000000000000000e+00
1.189806509659269151e+00,3.851754193087804090e-01,3.868042521564267755e-01,6.119132202310665347e-01,1.093473460359699612e+00,4.799066424421041255e-01,8.700858118166880928e-01,0.000000000000000000e+00
1.453088141302550262e+00,7.079018314926055488e-01,-5.216618263492833751e-01,-9.334028674711214446e-02,1.072433840387395865e+00,1.828347693032420729e+00,-2.545471117813874473e-02,0.000000000000000000e+00
4.645113329438327887e-01,2.684552156212646201e-01,-3.723683994817985621e-01,-3.249599246713519296e-01,1.116140158673097682e+00,8.167060726408444937e-01,1.190955813704853483e+00,0.000000000000000000e+00
6.469778853857106604e-01,5.800876319468767361e-01,6.133163504207026495e-01,1.890133902069685679e+00,5.646565062673052360e-01,-4.972504944283177020e-01,7.810055571192383583e-01,0.000000000000000000e+00
9.902187523088462617e-01,1.216628082320233839e-01,1.482475832737344401e-01,4.780247467211673484e-01,1.029448285175346367e+00,2.350507354690624107e-01,8.410954287082236247e-01,1.000000000000000000e+00
9.254118593439751850e-01,9.149700901690618338e-01,7.289633010892000442e-01,2.118598346482114536e+00,9.677654919002611766e-01,4.554428432003512772e-01,1.394218879916462317e-01,1.000000000000000000e+00
1.786572244698969358e+00,6.791608590607037810e-01,4.927593697187269139e-01,1.413335066178235122e+00,6.284725799914312461e-01,-2.009290709932163299e-01,1.044828360942417600e+00,0.000000000000000000e+00
2.122068064221570349e+00,5.843235809353233279e-01,6.485095918492174150e-01,1.125841082348011835e+00,7.118602288558135704e-01,3.776902383521506534e-01,4.868667750144491935e-01,1.000000000000000000e+00
1.225400245320451775e+00,-2.537744785888579324e-01,3.756135350973852649e-01,6.307326430186203092e-01,5.762663136227170746e-01,3.332791359503657347e-01,8.134854217891136496e-01,0.000000000000000000e+00
8.180314537768000882e-01,8.179717958461779626e-01,7.496299373414581080e-01,1.931361628062516989e+00,6.716098975907373037e-01,-4.034092227405721154e-01,9.176983888945930978e-01,0.000000000000000000e+00
1.250901685125604512e+00,6.868354286964460931e-01,-8.762112010701819109e-01,-2.807118970147713943e-01,9.408952270332445744e-01,1.589223314083288097e+00,6.726936067667154129e-01,0.000000000000000000e+00
1.351430792319402441e+00,3.579720128021498526e-01,-5.584896632960680840e-01,-8.908186656197776276e-01,9.560543572432569359e-01,5.339382922685818045e-01,1.053093048730497472e+00,0.000000000000000000e+00
8.118008214901546449e-01,5.686627736904557168e-02,1.101785504694385853e-01,3.849873151642460023e-01,9.614963549156401168e-01,4.980277333177093313e-01,9.164179882292022850e-01,0.000000000000000000e+00
1.507084807884399469e+00,-2.345757748046123359e-01,-2.987548531422266063e-01,-8.822242460428747490e-01,4.049209920017106668e-01,-1.470246619551187628e-01,7.226118114174567841e-01,0.000000000000000000e+00
7.589931342703843953e-01,2.696667231181239521e-01,1.310972362633613386e-01,5.262767043405059963e-01,7.276838909211844619e-01,2.738657480730909421e-01,1.081245197294854243e+00,0.000000000000000000e+00
7.637676671544457729e-01,-9.335513143616253062e-02,-1.773532632835124190e-01,-4.382345703085418487e-01,1.074848082788799175e+00,8.313826312906553717e-01,1.013773932855973392e+00,0.000000000000000000e+00
3.050704632048361620e-01,4.124855573687736809e-01,7.483902173436169925e-01,1.797354219290480115e+00,3.452105221933836066e-01,-9.625778705604066676e-01,1.272108752603185344e+00,1.000000000000000000e+00
1.891535860522630230e+00,3.018608002028862480e-01,-5.134952387560316467e-01,-1.035595564631126564e+00,3.565953970827469011e-01,-5.289632804539505795e-01,4.498316142431951770e-01,0.000000000000000000e+00
7.228783007736613309e-01,1.569941895492093509e-01,1.430372176065439760e-01,9.609690795732039881e-03,8.947443967855631675e-01,9.997766970508777939e-01,6.658111621014419779e-01,1.000000000000000000e+00
7.741115924571707607e-01,-2.682418019905790652e-01,1.204658864566217069e-01,1.311142628769691731e-01,7.101479076611636465e-01,2.266402243543751416e-01,9.096324988464219441e-01,0.000000000000000000e+00
1.156041413406424967e+00,-1.541486408823946053e-01,-1.143429060167746592e-01,-5.551716006647459123e-01,8.525644511502302736e-01,7.889903391910002561e-01,6.867564379132421459e-01,0.000000000000000000e+00
1.234510101903705026e+00,4.989848166784162098e-01,-3.063789427190819481e-01,5.595482627700198996e-02,8.000863579454813301e-01,1.543667362149556688e+00,4.520998814557103396e-01,0.000000000000000000e+00
1.335233853810652516e+00,4.814839364594558080e-01,3.500992061594438987e-01,7.315970391573443088e-01,7.378276907607506097e-01,1.895750784310140657e-01,9.001911581008472663e-01,1.000000000000000000e+00
1.688183856414837480e+00,9.247496183173693485e-01,-8.657016412426634666e-01,-2.753102550626248535e-01,1.106318337644905947e+00,1.753131267281907046e+00,7.951944671547548360e-01,0.000000000000000000e+00
2.106491187532913312e+00,8.567001947744131707e-01,9.561938596649661726e-01,1.522131363996324094e+00,6.447895992481448291e-01,-4.240055737001047209e-02,7.972036763623606692e-01,1.000000000000000000e+00
9.069639970500888992e-01,2.150946382343690289e-01,-8.096859408210308473e-01,-6.539010702058056790e-01,6.438905124593385931e-01,4.345337169072451822e-01,1.069876173768133931e+00,0.000000000000000000e+00
1.359663741452458829e+00,6.594860993742949207e-01,-7.995933471711771379e-01,9.535626365235794211e-02,1.083578716498927230e+00,1.638670779489993512e+00,4.761033060561720154e-01,0.000000000000000000e+00
1.617403099019891544e+00,-4.096602331458721324e-01,-1.952613319258222901e-01,-8.053028705687365063e-01,1.787815834986891672e-02,-2.813094622790340837e-01,6.182173061307292272e-01,0.000000000000000000e+00
1.363120681566214465e+00,4.508734920268962498e-01,3.168532398662859961e-01,6.085022041353769229e-01,1.027674522973551108e+00,3.178635753311118695e-01,7.026294377115583911e-01,0.000000000000000000e+00
2.337187150780044131e+00,1.167305442700445672e+00,-9.703405803268230212e-01,1.185359291945115023e-01,1.127709313059784613e+00,2.356471163090712029e+00,4.796998573468800320e-01,0.000000000000000000e+00
1.094129422242727356e+00,-1.936844645914498342e-01,2.485279996182865325e-02,-4.807606309820154911e-01,8.656096475499843734e-01,7.796418463377434716e-01,5.441768305638098324e-01,0.000000000000000000e+00
1.958345237698907004e+00,6.694030033820986825e-01,6.305633944694473136e-01,1.181653618755216018e+00,1.032868994603772128e+00,-3.095247204110351813e-01,9.018214762519546346e-01,0.000000000000000000e+00
1.727169115418983658e+00,1.381245696692444680e-01,4.836083022510777596e-01,1.297136185113332729e+00,-1.824947979522121844e-01,-9.469710259939445596e-01,7.198025214759499191e-01,0.000000000000000000e+00
1.242334217151218168e+00,5.477181492186000700e-01,-5.366621610628206085e-01,-4.785360335593765724e-01,1.091060947078279941e+00,1.040684755085738988e+00,7.419650409968989724e-01,0.000000000000000000e+00
1.050514977005965633e+00,1.837694379785358711e-01,-3.168249807759622172e-01,-4.610086382820026696e-01,7.488973292411732485e-01,1.194364322768374231e+00,4.802763120632018712e-01,0.000000000000000000e+00
2.076437879499401618e+00,5.793870117796691144e-01,8.373757776668289132e-01,1.311578864642288123e+00,6.926602906733364540e-01,-6.282181209462039950e-01,7.585539632655227127e-01,0.000000000000000000e+00
1.915007606384240058e+00,2.783161965238745150e-01,-8.508454990796789907e-01,-1.098986460825509326e+00,-1.634003813795103233e-01,-4.797609723483426958e-01,1.874872357558195202e-01,0.000000000000000000e+00
1.651965390577060822e+00,1.442774331502971741e-01,-6.135638296922429902e-01,-1.029730600206976598e+00,-1.565030545060498990e-01,-6.675663411724834795e-01,5.628405325187778585e-01,0.000000000000000000e+00
1.665234296644920065e+00,3.240908517008176948e-01,2.602094892124522385e-01,9.347049129965037118e-01,6.028786284434595188e-01,2.810891769476851487e-01,8.012051567415399145e-01,0.000000000000000000e+00
1.067931804677660690e+00,2.273488818307717318e-02,5.193174759187251244e-01,4.426192513476588930e-01,5.373136082547418368e-01,1.813549121953497156e-01,5.729795244013586863e-01,0.000000000000000000e+00
7.275838736235604731e-01,1.835621781480928361e-02,-2.272834053316969971e-01,-2.247987863718439727e-01,9.134392738939334233e-01,5.529985833327537570e-01,8.435752282481353559e-01,0.000000000000000000e+00
7.176116625840557317e-01,5.205887368152447570e-01,-9.386014294213569364e-01,-8.261546820567328142e-02,7.609881376757257065e-01,9.904619441973765426e-01,1.175804882348994385e+00,0.000000000000000000e+00
1.212281720414732700e+00,4.777119091328442257e-01,-3.487181401466030728e-01,2.000873646737447165e-01,7.102508193266023895e-01,1.653810668536831674e+00,2.625294703593000212e-01,0.000000000000000000e+00
5.277837482217129228e-01,2.173310843988562335e-01,-5.294902524225764129e-01,-3.985847568639960814e-01,1.115030350273488624e+00,1.047532759616769837e+00,1.157639716691613252e+00,0.000000000000000000e+00
1.235480942754301203e+00,6.234592731348249650e-01,6.151726336569356413e-01,1.655912283537563923e+00,9.979423524074273466e-01,-3.005507218792889956e-01,1.008398229673361124e+00,0.000000000000000000e+00
1.129380768487626918e+00,2.304542140766696889e-01,1.380110450478464479e-01,8.548263361451259312e-01,1.015449755643706320e+00,-1.984711019992629610e-01,1.154296070662629736e+00,0.000000000000000000e+00
